Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
16907.0,29,9,1707.9,3,3,3,333,Champions
16908.0,722,1,252.59,1,1,1,111,Hibernating / lost
16909.0,72,1,379.14,2,1,1,211,Others
16910.0,4,8,1510.06,3,3,2,332,Loyal customers
16911.0,635,2,255.25,1,1,1,111,Hibernating / lost
16912.0,28,15,4480.31,3,3,3,333,Champions
16913.0,290,3,423.90999999999997,1,2,1,121,At risk
16914.0,36,1,208.46,3,1,1,311,New customers
16915.0,9,11,1543.18,3,3,2,332,Loyal customers
16916.0,23,4,1123.4,3,2,2,322,Potential loyalists
16917.0,276,2,1857.83,1,1,3,113,Hibernating / lost
16918.0,49,16,3213.29,2,3,3,233,Loyal customers
16919.0,156,24,5125.91,2,3,3,233,Loyal customers
16920.0,411,1,355.45,1,1,1,111,Hibernating / lost
16921.0,61,3,446.67,2,2,1,221,Others
16922.0,572,1,611.08,1,1,2,112,Hibernating / lost
16923.0,12,32,13378.36,3,3,3,333,Champions
16924.0,21,3,846.75,3,2,2,322,Potential loyalists
16925.0,540,1,125.65,1,1,1,111,Hibernating / lost
16926.0,371,5,1421.35,1,2,2,122,At risk
16927.0,115,3,543.05,2,2,2,222,Others
16928.0,80,29,4113.23,2,3,3,233,Loyal customers
16929.0,3,7,1295.39,3,3,2,332,Loyal customers
16930.0,26,3,380.55,3,2,1,321,Potential loyalists
16931.0,5,23,5233.62,3,3,3,333,Champions
16932.0,53,3,440.71,2,2,1,221,Others
16933.0,1,9,3181.25,3,3,3,333,Champions
16934.0,54,6,2110.9900000000002,2,3,3,233,Loyal customers
16935.0,381,3,535.1,1,2,2,122,At risk
16936.0,25,2,551.17,3,1,2,312,Potential loyalists
16937.0,499,1,202.1,1,1,1,111,Hibernating / lost
16938.0,8,9,7043.18,3,3,3,333,Champions
16939.0,488,3,449.0,1,2,1,121,At risk
16940.0,52,8,6427.66,2,3,3,233,Loyal customers
16941.0,611,1,33.0,1,1,1,111,Hibernating / lost
16942.0,12,9,1920.59,3,3,3,333,Champions
16943.0,211,5,1299.49,2,2,2,222,Others
16944.0,609,1,101.36,1,1,1,111,Hibernating / lost
16945.0,21,33,8548.16,3,3,3,333,Champions
16946.0,383,5,1222.04,1,2,2,122,At risk
16947.0,235,5,955.21,2,2,2,222,Others
16948.0,138,7,868.77,2,3,2,232,Loyal customers
16949.0,3,6,1286.27,3,3,2,332,Loyal customers
16950.0,56,10,3784.37,2,3,3,233,Loyal customers
16951.0,134,3,1277.75,2,2,2,222,Others
16952.0,109,5,798.78,2,2,2,222,Others
16953.0,30,1,20.8,3,1,1,311,New customers
16954.0,0,20,6081.88,3,3,3,333,Champions
16955.0,184,6,1309.41,2,3,2,232,Loyal customers
16956.0,17,1,308.74,3,1,1,311,New customers
16957.0,239,2,416.64,2,1,1,211,Others
16958.0,435,1,809.44,1,1,2,112,Hibernating / lost
16959.0,87,1,117.35000000000001,2,1,1,211,Others
16960.0,38,8,2043.43,3,3,3,333,Champions
16961.0,116,3,794.56,2,2,2,222,Others
16962.0,409,1,251.04,1,1,1,111,Hibernating / lost
16963.0,187,1,110.55000000000001,2,1,1,211,Others
16964.0,733,2,207.85,1,1,1,111,Hibernating / lost
16965.0,226,1,201.19,2,1,1,211,Others
16966.0,8,7,2154.97,3,3,3,333,Champions
16967.0,189,1,319.02,2,1,1,211,Others
16968.0,4,2,439.43,3,1,1,311,New customers
16969.0,39,3,650.41,3,2,2,322,Potential loyalists
16970.0,626,1,71.4,1,1,1,111,Hibernating / lost
16971.0,38,1,357.21,3,1,1,311,New customers
16972.0,382,2,786.25,1,1,2,112,Hibernating / lost
16973.0,386,1,127.0,1,1,1,111,Hibernating / lost
16974.0,522,2,365.5,1,1,1,111,Hibernating / lost
16975.0,423,3,926.12,1,2,2,122,At risk
16976.0,267,1,251.51999999999998,1,1,1,111,Hibernating / lost
16977.0,395,4,496.0,1,2,2,122,At risk
16978.0,77,3,768.88,2,2,2,222,Others
16979.0,3,9,2859.74,3,3,3,333,Champions
16980.0,255,3,1473.3300000000002,2,2,2,222,Others
16982.0,60,1,384.06,2,1,1,211,Others
16983.0,12,11,3710.22,3,3,3,333,Champions
16984.0,88,9,10754.8,2,3,3,233,Loyal customers
16985.0,17,23,10923.16,3,3,3,333,Champions
16986.0,29,11,4888.75,3,3,3,333,Champions
16987.0,3,11,2535.9,3,3,3,333,Champions
16988.0,5,2,382.67,3,1,1,311,New customers
16989.0,7,6,1133.25,3,3,2,332,Loyal customers
16990.0,218,2,344.0,2,1,1,211,Others
16991.0,421,1,1041.21,1,1,2,112,Hibernating / lost
16992.0,10,13,5476.5,3,3,3,333,Champions
16993.0,463,2,1950.9499999999998,1,1,3,113,Hibernating / lost
16996.0,30,9,2123.61,3,3,3,333,Champions
16997.0,288,3,702.0,1,2,2,122,At risk
16998.0,149,5,402.0,2,2,1,221,Others
16999.0,23,2,484.82,3,1,2,312,Potential loyalists
17000.0,396,2,406.3,1,1,1,111,Hibernating / lost
17001.0,0,19,6640.8,3,3,3,333,Champions
17002.0,85,7,2571.55,2,3,3,233,Loyal customers
17003.0,402,4,830.16,1,2,2,122,At risk
17004.0,46,4,2425.16,2,2,3,223,Others
17005.0,470,2,742.36,1,1,2,112,Hibernating / lost
17006.0,4,8,1636.32,3,3,3,333,Champions
17007.0,50,7,1120.1,2,3,2,232,Loyal customers
17008.0,429,1,81.36,1,1,1,111,Hibernating / lost
17009.0,551,1,242.06,1,1,1,111,Hibernating / lost
17010.0,18,1,195.36,3,1,1,311,New customers
17011.0,30,3,671.7,3,2,2,322,Potential loyalists
17012.0,725,1,384.16,1,1,1,111,Hibernating / lost
17014.0,8,3,586.33,3,2,2,322,Potential loyalists
17015.0,28,3,1842.56,3,2,3,323,Potential loyalists
17016.0,576,1,552.4,1,1,2,112,Hibernating / lost
17017.0,2,29,14110.61,3,3,3,333,Champions
17018.0,40,6,2287.7,3,3,3,333,Champions
17019.0,11,11,4012.2,3,3,3,333,Champions
17020.0,542,2,935.62,1,1,2,112,Hibernating / lost
17021.0,442,6,1182.22,1,3,2,132,At risk
17022.0,31,2,260.0,3,1,1,311,New customers
17023.0,417,3,800.18,1,2,2,122,At risk
17024.0,45,3,95.85,2,2,1,221,Others
17025.0,60,5,1510.6399999999999,2,2,2,222,Others
17026.0,185,3,208.98,2,2,1,221,Others
17027.0,78,9,1327.1100000000001,2,3,2,232,Loyal customers
17028.0,581,3,1593.83,1,2,2,122,At risk
17029.0,110,7,2137.3,2,3,3,233,Loyal customers
17030.0,63,1,146.87,2,1,1,211,Others
17031.0,11,6,2773.85,3,3,3,333,Champions
17032.0,547,8,3004.6,1,3,3,133,At risk
17033.0,86,4,1332.79,2,2,2,222,Others
17034.0,16,5,1283.92,3,2,2,322,Potential loyalists
17035.0,245,4,613.59,2,2,2,222,Others
17036.0,383,1,176.9,1,1,1,111,Hibernating / lost
17037.0,87,1,1267.32,2,1,2,212,Others
17038.0,30,2,743.17,3,1,2,312,Potential loyalists
17039.0,604,1,1954.99,1,1,3,113,Hibernating / lost
17040.0,137,2,463.25,2,1,1,211,Others
17041.0,26,6,1686.28,3,3,3,333,Champions
17042.0,2,5,1044.3799999999999,3,2,2,322,Potential loyalists
17043.0,32,8,2616.55,3,3,3,333,Champions
17044.0,25,12,11962.3,3,3,3,333,Champions
17045.0,113,5,827.6800000000001,2,2,2,222,Others
17046.0,157,5,1906.07,2,2,3,223,Others
17047.0,85,6,2289.23,2,3,3,233,Loyal customers
17048.0,117,7,2071.68,2,3,3,233,Loyal customers
17049.0,2,19,9947.48,3,3,3,333,Champions
17050.0,96,11,4691.79,2,3,3,233,Loyal customers
17051.0,194,4,714.39,2,2,2,222,Others
17052.0,28,1,413.75,3,1,1,311,New customers
17053.0,130,1,498.48,2,1,2,212,Others
17054.0,28,5,1356.33,3,2,2,322,Potential loyalists
17055.0,445,1,239.55,1,1,1,111,Hibernating / lost
17056.0,738,1,128.60000000000002,1,1,1,111,Hibernating / lost
17057.0,596,1,294.74,1,1,1,111,Hibernating / lost
17058.0,81,3,1179.89,2,2,2,222,Others
17059.0,29,9,5602.53,3,3,3,333,Champions
17060.0,266,1,234.24,1,1,1,111,Hibernating / lost
17061.0,73,11,5232.2300000000005,2,3,3,233,Loyal customers
17062.0,313,6,1208.22,1,3,2,132,At risk
17063.0,21,13,3638.53,3,3,3,333,Champions
17064.0,58,3,859.35,2,2,2,222,Others
17065.0,637,2,194.7,1,1,1,111,Hibernating / lost
17066.0,726,1,228.34,1,1,1,111,Hibernating / lost
17067.0,724,3,454.54,1,2,1,121,At risk
17068.0,12,47,9161.08,3,3,3,333,Champions
17069.0,28,14,5794.28,3,3,3,333,Champions
17070.0,114,2,445.32,2,1,1,211,Others
17071.0,28,13,3801.2000000000003,3,3,3,333,Champions
17072.0,625,1,282.05,1,1,1,111,Hibernating / lost
17073.0,17,4,1446.09,3,2,2,322,Potential loyalists
17074.0,562,1,203.05,1,1,1,111,Hibernating / lost
17075.0,17,10,2241.73,3,3,3,333,Champions
17076.0,36,6,1242.75,3,3,2,332,Loyal customers
17077.0,578,1,306.0,1,1,1,111,Hibernating / lost
17078.0,36,2,378.2,3,1,1,311,New customers
17079.0,78,1,118.80000000000001,2,1,1,211,Others
17080.0,22,7,957.53,3,3,2,332,Loyal customers
17081.0,25,6,964.39,3,3,2,332,Loyal customers
17082.0,33,6,4732.03,3,3,3,333,Champions
17083.0,109,9,4049.79,2,3,3,233,Loyal customers
17084.0,35,3,5202.97,3,2,3,323,Potential loyalists
17085.0,123,28,7891.41,2,3,3,233,Loyal customers
17086.0,7,6,2050.08,3,3,3,333,Champions
17087.0,737,1,221.53,1,1,1,111,Hibernating / lost
17088.0,28,4,1991.01,3,2,3,323,Potential loyalists
17089.0,386,1,128.45,1,1,1,111,Hibernating / lost
17090.0,4,13,3149.48,3,3,3,333,Champions
17091.0,2,19,7811.1,3,3,3,333,Champions
17092.0,50,11,5594.96,2,3,3,233,Loyal customers
17093.0,592,1,235.88,1,1,1,111,Hibernating / lost
17094.0,322,2,402.20000000000005,1,1,1,111,Hibernating / lost
17095.0,22,7,2572.25,3,3,3,333,Champions
17096.0,15,11,3759.18,3,3,3,333,Champions
17097.0,2,9,1340.45,3,3,2,332,Loyal customers
17098.0,381,3,591.0699999999999,1,2,2,122,At risk
17099.0,533,1,582.17,1,1,2,112,Hibernating / lost
17100.0,18,2,971.74,3,1,2,312,Potential loyalists
17101.0,10,7,2507.05,3,3,3,333,Champions
17102.0,261,1,25.5,2,1,1,211,Others
17103.0,722,1,424.3,1,1,1,111,Hibernating / lost
17104.0,423,1,474.03,1,1,2,112,Hibernating / lost
17105.0,159,2,665.78,2,1,2,212,Others
17106.0,389,1,491.23,1,1,2,112,Hibernating / lost
17107.0,33,10,16075.42,3,3,3,333,Champions
17108.0,663,1,174.95,1,1,1,111,Hibernating / lost
17109.0,29,8,1295.46,3,3,2,332,Loyal customers
17110.0,165,3,510.7,2,2,2,222,Others
17111.0,47,2,476.58,2,1,2,212,Others
17112.0,502,1,205.17,1,1,1,111,Hibernating / lost
17113.0,574,6,2322.59,1,3,3,133,At risk
17114.0,5,8,808.62,3,3,2,332,Loyal customers
17115.0,8,7,2761.4900000000002,3,3,3,333,Champions
17116.0,648,1,389.78,1,1,1,111,Hibernating / lost
17117.0,288,1,116.19999999999999,1,1,1,111,Hibernating / lost
17118.0,317,1,157.02,1,1,1,111,Hibernating / lost
17119.0,3,2,606.91,3,1,2,312,Potential loyalists
17120.0,233,1,307.46,2,1,1,211,Others
17121.0,402,1,314.74,1,1,1,111,Hibernating / lost
17122.0,119,4,570.5,2,2,2,222,Others
17123.0,161,3,977.17,2,2,2,222,Others
17124.0,185,1,298.89,2,1,1,211,Others
17125.0,50,1,259.35,2,1,1,211,Others
17126.0,152,9,2070.44,2,3,3,233,Loyal customers
17127.0,428,5,1155.0300000000002,1,2,2,122,At risk
17128.0,334,1,157.09,1,1,1,111,Hibernating / lost
17129.0,520,1,31.85,1,1,1,111,Hibernating / lost
17131.0,5,5,2463.17,3,2,3,323,Potential loyalists
17132.0,452,2,1272.8,1,1,2,112,Hibernating / lost
17133.0,15,12,14622.33,3,3,3,333,Champions
17134.0,106,3,637.1,2,2,2,222,Others
17135.0,16,10,1954.16,3,3,3,333,Champions
17136.0,662,1,231.68,1,1,1,111,Hibernating / lost
17137.0,416,6,1133.63,1,3,2,132,At risk
17138.0,275,7,4417.27,1,3,3,133,At risk
17139.0,15,25,19584.46,3,3,3,333,Champions
17140.0,247,1,465.32,2,1,1,211,Others
17141.0,418,4,754.33,1,2,2,122,At risk
17142.0,239,4,1283.75,2,2,2,222,Others
17143.0,417,2,924.11,1,1,2,112,Hibernating / lost
17144.0,1,2,984.57,3,1,2,312,Potential loyalists
17145.0,512,4,3120.91,1,2,3,123,At risk
17146.0,105,13,5860.24,2,3,3,233,Loyal customers
17147.0,22,9,3199.95,3,3,3,333,Champions
17148.0,51,1,124.88,2,1,1,211,Others
17149.0,451,1,143.10000000000002,1,1,1,111,Hibernating / lost
17150.0,376,6,1375.65,1,3,2,132,At risk
17151.0,735,1,231.90000000000003,1,1,1,111,Hibernating / lost
17152.0,194,4,2016.5,2,2,3,223,Others
17153.0,24,1,213.78,3,1,1,311,New customers
17154.0,75,1,329.34,2,1,1,211,Others
17155.0,17,7,892.46,3,3,2,332,Loyal customers
17156.0,491,1,591.87,1,1,2,112,Hibernating / lost
17157.0,7,19,5151.9,3,3,3,333,Champions
17158.0,32,5,1980.0,3,2,3,323,Potential loyalists
17159.0,21,5,2099.59,3,2,3,323,Potential loyalists
17160.0,31,17,10209.16,3,3,3,333,Champions
17161.0,444,1,856.01,1,1,2,112,Hibernating / lost
17162.0,28,10,1715.46,3,3,3,333,Champions
17163.0,21,4,699.78,3,2,2,322,Potential loyalists
17164.0,32,7,2467.35,3,3,3,333,Champions
17165.0,284,6,1794.32,1,3,3,133,At risk
17166.0,38,2,206.34,3,1,1,311,New customers
17167.0,379,3,867.11,1,2,2,122,At risk
17168.0,498,1,400.2,1,1,1,111,Hibernating / lost
17169.0,57,3,1156.73,2,2,2,222,Others
17170.0,374,2,178.68,1,1,1,111,Hibernating / lost
17171.0,289,2,384.59,1,1,1,111,Hibernating / lost
17172.0,78,3,956.5699999999999,2,2,2,222,Others
17173.0,5,8,3766.6,3,3,3,333,Champions
17174.0,217,1,59.9,2,1,1,211,Others
17175.0,44,4,1443.69,2,2,2,222,Others
17176.0,201,3,902.3199999999999,2,2,2,222,Others
17177.0,505,1,119.5,1,1,1,111,Hibernating / lost
17178.0,731,1,436.71,1,1,1,111,Hibernating / lost
17179.0,178,6,1507.26,2,3,2,232,Loyal customers
17180.0,56,11,2256.98,2,3,3,233,Loyal customers
17181.0,57,3,465.37,2,2,1,221,Others
17182.0,422,2,321.3,1,1,1,111,Hibernating / lost
17183.0,7,6,3347.31,3,3,3,333,Champions
17184.0,569,2,198.41000000000003,1,1,1,111,Hibernating / lost
17185.0,591,3,229.46,1,2,1,121,At risk
17186.0,46,2,144.0,2,1,1,211,Others
17187.0,226,2,467.71,2,1,1,211,Others
17188.0,11,13,4592.93,3,3,3,333,Champions
17189.0,106,5,957.63,2,2,2,222,Others
17190.0,58,7,1743.04,2,3,3,233,Loyal customers
17191.0,28,15,4836.05,3,3,3,333,Champions
17192.0,536,1,77.83,1,1,1,111,Hibernating / lost
17193.0,35,9,2310.04,3,3,3,333,Champions
17194.0,273,3,812.5,1,2,2,122,At risk
17195.0,655,1,562.98,1,1,2,112,Hibernating / lost
17196.0,427,1,352.9,1,1,1,111,Hibernating / lost
17197.0,29,1,1013.01,3,1,2,312,Potential loyalists
17198.0,23,3,1213.88,3,2,2,322,Potential loyalists
17199.0,582,1,145.12,1,1,1,111,Hibernating / lost
17200.0,387,4,356.71,1,2,1,121,At risk
17201.0,53,4,1242.04,2,2,2,222,Others
17202.0,420,1,160.65,1,1,1,111,Hibernating / lost
17203.0,35,10,5575.88,3,3,3,333,Champions
17204.0,175,9,5504.6900000000005,2,3,3,233,Loyal customers
17205.0,53,3,999.35,2,2,2,222,Others
17206.0,53,1,204.24,2,1,1,211,Others
17207.0,652,1,303.21999999999997,1,1,1,111,Hibernating / lost
17208.0,395,1,115.35,1,1,1,111,Hibernating / lost
17209.0,649,3,611.6,1,2,2,122,At risk
17210.0,392,1,253.37,1,1,1,111,Hibernating / lost
17211.0,26,13,4046.65,3,3,3,333,Champions
17212.0,253,3,794.41,2,2,2,222,Others
17213.0,40,13,5182.3,3,3,3,333,Champions
17214.0,60,6,1069.1200000000001,2,3,2,232,Loyal customers
17215.0,464,1,186.15,1,1,1,111,Hibernating / lost
17216.0,554,1,65.05,1,1,1,111,Hibernating / lost
17217.0,234,2,218.0,2,1,1,211,Others
17218.0,4,18,4192.68,3,3,3,333,Champions
17219.0,31,2,259.13,3,1,1,311,New customers
17220.0,24,21,4481.75,3,3,3,333,Champions
17221.0,7,5,978.52,3,2,2,322,Potential loyalists
17222.0,65,6,1605.01,2,3,2,232,Loyal customers
17223.0,310,3,873.53,1,2,2,122,At risk
17224.0,501,1,100.86,1,1,1,111,Hibernating / lost
17225.0,581,1,131.15,1,1,1,111,Hibernating / lost
17226.0,308,3,900.12,1,2,2,122,At risk
17227.0,18,12,2022.03,3,3,3,333,Champions
17228.0,15,13,3177.24,3,3,3,333,Champions
17229.0,96,2,318.76,2,1,1,211,Others
17230.0,264,18,9924.95,2,3,3,233,Loyal customers
17231.0,12,25,7197.04,3,3,3,333,Champions
17232.0,2,2,421.52,3,1,1,311,New customers
17233.0,35,3,560.86,3,2,2,322,Potential loyalists
17234.0,182,1,149.89000000000001,2,1,1,211,Others
17235.0,25,8,1904.8799999999999,3,3,3,333,Champions
17236.0,12,12,1929.26,3,3,3,333,Champions
17237.0,11,4,1002.08,3,2,2,322,Potential loyalists
17238.0,2,32,7783.1,3,3,3,333,Champions
17239.0,312,4,1189.45,1,2,2,122,At risk
17240.0,596,1,130.6,1,1,1,111,Hibernating / lost
17241.0,385,12,2744.14,1,3,3,133,At risk
17242.0,108,5,2889.28,2,2,3,223,Others
17243.0,1,69,20889.86,3,3,3,333,Champions
17244.0,53,5,1826.04,2,2,3,223,Others
17245.0,204,2,371.63,2,1,1,211,Others
17246.0,546,2,38.92,1,1,1,111,Hibernating / lost
17247.0,15,1,282.19,3,1,1,311,New customers
17248.0,120,2,546.16,2,1,2,212,Others
17249.0,428,1,68.03,1,1,1,111,Hibernating / lost
17250.0,3,2,384.52,3,1,1,311,New customers
17251.0,362,3,812.4300000000001,1,2,2,122,At risk
17252.0,116,2,353.86,2,1,1,211,Others
17253.0,18,1,178.26,3,1,1,311,New customers
17254.0,4,3,470.73,3,2,1,321,Potential loyalists
17255.0,40,4,799.13,3,2,2,322,Potential loyalists
17256.0,107,5,498.93,2,2,2,222,Others
17257.0,436,2,192.73,1,1,1,111,Hibernating / lost
17258.0,396,2,417.3,1,1,1,111,Hibernating / lost
17259.0,148,6,1889.34,2,3,3,233,Loyal customers
17260.0,411,1,120.95,1,1,1,111,Hibernating / lost
17261.0,509,1,230.44,1,1,1,111,Hibernating / lost
17262.0,52,11,2757.62,2,3,3,233,Loyal customers
17263.0,208,1,63.440000000000005,2,1,1,211,Others
17264.0,424,1,279.59,1,1,1,111,Hibernating / lost
17265.0,138,2,562.9,2,1,2,212,Others
17266.0,2,5,517.73,3,2,2,322,Potential loyalists
17267.0,127,2,317.62,2,1,1,211,Others
17268.0,107,11,1733.8899999999999,2,3,3,233,Loyal customers
17269.0,385,1,537.46,1,1,2,112,Hibernating / lost
17270.0,469,2,604.4,1,1,2,112,Hibernating / lost
17271.0,736,1,210.39,1,1,1,111,Hibernating / lost
17272.0,42,4,2148.63,2,2,3,223,Others
17273.0,424,1,141.12,1,1,1,111,Hibernating / lost
17274.0,35,2,577.38,3,1,2,312,Potential loyalists
17275.0,383,1,114.52,1,1,1,111,Hibernating / lost
17276.0,402,1,508.39,1,1,2,112,Hibernating / lost
17277.0,227,2,1065.3500000000001,2,1,2,212,Others
17278.0,241,2,271.24,2,1,1,211,Others
17279.0,57,1,187.82999999999998,2,1,1,211,Others
17280.0,438,1,118.85999999999999,1,1,1,111,Hibernating / lost
17281.0,374,6,797.8499999999999,1,3,2,132,At risk
17282.0,130,5,2339.66,2,2,3,223,Others
17283.0,378,1,188.46,1,1,1,111,Hibernating / lost
17284.0,60,8,2793.16,2,3,3,233,Loyal customers
17285.0,628,2,428.34,1,1,1,111,Hibernating / lost
17286.0,21,3,395.48,3,2,1,321,Potential loyalists
17287.0,26,21,4111.96,3,3,3,333,Champions
17288.0,9,11,2499.98,3,3,3,333,Champions
17289.0,31,9,2079.39,3,3,3,333,Champions
17290.0,3,8,1501.44,3,3,2,332,Loyal customers
17291.0,308,1,550.8000000000001,1,1,2,112,Hibernating / lost
17292.0,472,2,271.75,1,1,1,111,Hibernating / lost
17293.0,8,17,3774.23,3,3,3,333,Champions
17294.0,669,2,467.78999999999996,1,1,1,111,Hibernating / lost
17295.0,28,3,556.95,3,2,2,322,Potential loyalists
17296.0,730,1,338.13,1,1,1,111,Hibernating / lost
17297.0,17,1,131.78,3,1,1,311,New customers
17298.0,101,5,957.5600000000001,2,2,2,222,Others
17299.0,11,6,1016.08,3,3,2,332,Loyal customers
17300.0,390,2,393.64,1,1,1,111,Hibernating / lost
17301.0,21,2,330.43,3,1,1,311,New customers
17302.0,14,5,1135.63,3,2,2,322,Potential loyalists
17303.0,361,1,250.04,1,1,1,111,Hibernating / lost
17304.0,534,1,111.5,1,1,1,111,Hibernating / lost
17305.0,648,1,2135.46,1,1,3,113,Hibernating / lost
17306.0,10,21,9782.35,3,3,3,333,Champions
17307.0,395,11,3999.8900000000003,1,3,3,133,At risk
17308.0,393,2,4511.76,1,1,3,113,Hibernating / lost
17309.0,95,3,330.59000000000003,2,2,1,221,Others
17310.0,387,2,1025.1,1,1,2,112,Hibernating / lost
17311.0,78,6,3566.56,2,3,3,233,Loyal customers
17312.0,138,3,644.3,2,2,2,222,Others
17313.0,31,1,2328.84,3,1,3,313,Potential loyalists
17314.0,24,17,4904.43,3,3,3,333,Champions
17315.0,1,43,9650.6,3,3,3,333,Champions
17316.0,420,1,124.45,1,1,1,111,Hibernating / lost
17317.0,46,3,2600.34,2,2,3,223,Others
17318.0,725,1,164.28,1,1,1,111,Hibernating / lost
17319.0,669,1,29.1,1,1,1,111,Hibernating / lost
17320.0,100,6,2895.77,2,3,3,233,Loyal customers
17321.0,8,6,1741.18,3,3,3,333,Champions
17322.0,376,5,922.59,1,2,2,122,At risk
17323.0,15,12,1565.59,3,3,2,332,Loyal customers
17324.0,17,12,2301.87,3,3,3,333,Champions
17325.0,280,3,609.5699999999999,1,2,2,122,At risk
17326.0,408,2,321.95,1,1,1,111,Hibernating / lost
17327.0,409,2,152.35,1,1,1,111,Hibernating / lost
17328.0,673,1,104.7,1,1,1,111,Hibernating / lost
17329.0,14,5,1004.4300000000001,3,2,2,322,Potential loyalists
17330.0,22,4,423.8,3,2,1,321,Potential loyalists
17331.0,123,1,175.2,2,1,1,211,Others
17332.0,528,5,838.27,1,2,2,122,At risk
17333.0,85,1,494.25,2,1,2,212,Others
17334.0,302,3,635.15,1,2,2,122,At risk
17335.0,383,2,508.0,1,1,2,112,Hibernating / lost
17336.0,472,1,81.12,1,1,1,111,Hibernating / lost
17337.0,151,4,2027.8700000000001,2,2,3,223,Others
17338.0,17,17,12142.57,3,3,3,333,Champions
17339.0,94,3,362.36,2,2,1,221,Others
17340.0,29,18,22404.82,3,3,3,333,Champions
17341.0,156,5,1889.83,2,2,3,223,Others
17342.0,379,4,1227.54,1,2,2,122,At risk
17343.0,355,6,1259.94,1,3,2,132,At risk
17344.0,46,2,468.11,2,1,1,211,Others
17345.0,15,10,1604.68,3,3,2,332,Loyal customers
17346.0,3,26,5323.0,3,3,3,333,Champions
17347.0,86,1,228.96,2,1,1,211,Others
17348.0,14,9,2476.41,3,3,3,333,Champions
17349.0,179,5,852.25,2,2,2,222,Others
17350.0,8,7,1906.041,3,3,3,333,Champions
17351.0,36,12,1988.23,3,3,3,333,Champions
17352.0,696,1,36.25,1,1,1,111,Hibernating / lost
17353.0,129,4,3242.0,2,2,3,223,Others
17354.0,50,4,3143.46,2,2,3,223,Others
17355.0,386,1,285.11,1,1,1,111,Hibernating / lost
17356.0,311,5,946.47,1,2,2,122,At risk
17357.0,24,2,388.14,3,1,1,311,New customers
17358.0,303,5,866.05,1,2,2,122,At risk
17359.0,11,2,284.46,3,1,1,311,New customers
17360.0,17,6,1231.3799999999999,3,3,2,332,Loyal customers
17361.0,49,5,880.64,2,2,2,222,Others
17362.0,239,7,1024.04,2,3,2,232,Loyal customers
17363.0,395,3,940.86,1,2,2,122,At risk
17364.0,0,28,12070.42,3,3,3,333,Champions
17365.0,12,15,8224.98,3,3,3,333,Champions
17366.0,432,2,1096.24,1,1,2,112,Hibernating / lost
17367.0,238,1,168.4,2,1,1,211,Others
17368.0,23,14,2826.14,3,3,3,333,Champions
17369.0,455,1,979.1999999999999,1,1,2,112,Hibernating / lost
17370.0,72,4,446.18,2,2,1,221,Others
17371.0,17,6,662.55,3,3,2,332,Loyal customers
17372.0,40,28,4377.56,3,3,3,333,Champions
17373.0,40,7,1167.5,3,3,2,332,Loyal customers
17374.0,218,3,727.11,2,2,2,222,Others
17375.0,199,4,660.55,2,2,2,222,Others
17376.0,70,4,453.64,2,2,1,221,Others
17377.0,23,78,18319.41,3,3,3,333,Champions
17378.0,374,1,10.95,1,1,1,111,Hibernating / lost
17379.0,11,1,404.66,3,1,1,311,New customers
17380.0,434,3,645.0,1,2,2,122,At risk
17381.0,8,38,40002.37,3,3,3,333,Champions
17382.0,65,8,902.28,2,3,2,232,Loyal customers
17383.0,4,2,309.99,3,1,1,311,New customers
17384.0,19,3,507.55,3,2,2,322,Potential loyalists
17385.0,14,1,261.11,3,1,1,311,New customers
17386.0,7,7,2812.77,3,3,3,333,Champions
17387.0,19,2,784.11,3,1,2,312,Potential loyalists
17388.0,77,11,2691.57,2,3,3,233,Loyal customers
17389.0,0,61,57224.68,3,3,3,333,Champions
17390.0,420,1,149.3,1,1,1,111,Hibernating / lost
17391.0,163,2,508.8,2,1,2,212,Others
17392.0,306,3,626.56,1,2,2,122,At risk
17393.0,410,2,381.15,1,1,1,111,Hibernating / lost
17394.0,219,1,203.86999999999998,2,1,1,211,Others
17395.0,508,1,97.5,1,1,1,111,Hibernating / lost
17396.0,39,14,8807.1,3,3,3,333,Champions
17397.0,22,3,1233.18,3,2,2,322,Potential loyalists
17398.0,114,3,653.38,2,2,2,222,Others
17400.0,126,8,4677.05,2,3,3,233,Loyal customers
17401.0,541,1,114.85,1,1,1,111,Hibernating / lost
17402.0,4,23,5096.18,3,3,3,333,Champions
17403.0,36,2,400.57,3,1,1,311,New customers
17404.0,4,23,47781.12,3,3,3,333,Champions
17405.0,1,3,1031.41,3,2,2,322,Potential loyalists
17406.0,333,13,4905.05,1,3,3,133,At risk
17407.0,411,1,552.9,1,1,2,112,Hibernating / lost
17408.0,163,3,316.09000000000003,2,2,1,221,Others
17409.0,184,10,7793.51,2,3,3,233,Loyal customers
17410.0,16,5,1214.72,3,2,2,322,Potential loyalists
17411.0,12,5,1425.38,3,2,2,322,Potential loyalists
17412.0,2,16,4417.52,3,3,3,333,Champions
17413.0,404,2,560.14,1,1,2,112,Hibernating / lost
17414.0,43,6,2249.52,2,3,3,233,Loyal customers
17415.0,79,1,507.84,2,1,2,212,Others
17416.0,29,22,17298.45,3,3,3,333,Champions
17417.0,548,1,164.18,1,1,1,111,Hibernating / lost
17418.0,42,3,670.0600000000001,2,2,2,222,Others
